Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency ,Recommendation_Helpfulness,Rating_Accuracy ,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,Date,Time,Age_Category,Time_Status
2023-06-12 04:46:18-05:30,46,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Yes,Few times a week,,First page,1,Maybe,Often,Changed my mind or no longer need the item,Often,No,Occasionally,Yes,2,Yes,2,2,Competitive prices,Product quality and accuracy,12/06/2023,04:46:18,Middle-Aged Adult (41-60),Night
2023-06-12 04:46:58-05:30,21,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Rarely,,Multiple pages,5,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Yes,1,Yes,2,1,Competitive prices,Reducing packaging waste,12/06/2023,04:46:58,Young Adult (18-25),Night
2023-06-12 04:47:41-05:30,31,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,2,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,No,5,Sometimes,3,2,Competitive prices,Customer service responsiveness,12/06/2023,04:47:41,Adult (26-40),Night
2023-06-12 04:48:35-05:30,36,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,Sometimes,Multiple times a day,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Sometimes,2,No,2,2,User-friendly website/app interface,Customer service responsiveness,12/06/2023,04:48:35,Adult (26-40),Night
2023-06-12 04:49:12-05:30,35,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,,First page,2,No,Often,High shipping costs,Sometimes,Yes,Rarely,Sometimes,3,Yes,2,1,Product recommendations,Product quality and accuracy,12/06/2023,04:49:12,Adult (26-40),Night
2023-06-12 04:49:45-05:30,25,Male,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a month,,Multiple pages,1,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,2,Sometimes,4,3,Product recommendations,Customer service responsiveness,12/06/2023,04:49:45,Young Adult (18-25),Night
2023-06-12 04:50:18-05:30,45,Female,Few times a month,Clothing and Fashion,Sometimes,Rarely,,Multiple pages,3,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,2,1,User-friendly website/app interface,Customer service responsiveness,12/06/2023,04:50:18,Middle-Aged Adult (41-60),Night
2023-06-12 04:50:57-05:30,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,No,Few times a week,,Multiple pages,2,Maybe,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,1,Yes,2,1,Competitive prices,Reducing packaging waste,12/06/2023,04:50:57,Adult (26-40),Night
2023-06-12 04:51:30-05:30,36,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a month,,Multiple pages,1,No,Often,High shipping costs,Often,Yes,Moderately,Sometimes,1,Sometimes,1,2,Wide product selection,Product quality and accuracy,12/06/2023,04:51:30,Adult (26-40),Night
2023-06-12 04:52:19-05:30,43,Male,Once a month,Beauty and Personal Care,Sometimes,Multiple times a day,,Multiple pages,2,No,Always,Found a better price elsewhere,Often,No,Rarely,Sometimes,1,Yes,2,1,Competitive prices,Product quality and accuracy,12/06/2023,04:52:19,Middle-Aged Adult (41-60),Night
2023-06-12 04:52:55-05:30,34,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,No,Few times a week,,Multiple pages,4,Maybe,Always,High shipping costs,Often,Yes,Occasionally,Yes,1,Yes,1,1,Competitive prices,Customer service responsiveness,12/06/2023,04:52:55,Adult (26-40),Night
2023-06-12 04:54:21-05:30,43,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,No,Few times a week,,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Often,Yes,Moderately,No,2,No,2,2,Competitive prices,Reducing packaging waste,12/06/2023,04:54:21,Middle-Aged Adult (41-60),Night
2023-06-12 04:55:09-05:30,25,Female,Few times a month,Clothing and Fashion;others,No,Few times a week,,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Often,No,Moderately,No,2,No,2,2,Product recommendations,Customer service responsiveness,12/06/2023,04:55:09,Young Adult (18-25),Night
2023-06-12 04:55:48-05:30,43,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,Sometimes,Few times a week,,Multiple pages,3,No,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Sometimes,3,Sometimes,2,2,Competitive prices,Customer service responsiveness,12/06/2023,04:55:48,Middle-Aged Adult (41-60),Night
2023-06-12 04:56:21-05:30,56,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,Sometimes,Few times a week,,First page,2,No,Rarely,Changed my mind or no longer need the item,Often,Yes,Occasionally,Sometimes,3,Sometimes,3,2,Product recommendations,Product quality and accuracy,12/06/2023,04:56:21,Middle-Aged Adult (41-60),Night
2023-06-12 04:56:54-05:30,32,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,No,Few times a month,,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,No,3,3,Product recommendations,Customer service responsiveness,12/06/2023,04:56:54,Adult (26-40),Night
2023-06-12 04:57:25-05:30,21,Male,Once a week,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,1,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Sometimes,4,Sometimes,3,2,Competitive prices,Customer service responsiveness,12/06/2023,04:57:25,Young Adult (18-25),Night
2023-06-12 04:57:55-05:30,34,Male,Less than once a month,Clothing and Fashion,No,Few times a week,,First page,2,No,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,2,No,3,3,User-friendly website/app interface,Customer service responsiveness,12/06/2023,04:57:55,Adult (26-40),Night
2023-06-12 04:58:26-05:30,34,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion,No,Multiple times a day,,Multiple pages,5,No,Always,Changed my mind or no longer need the item,Sometimes,No,Never,Yes,2,No,3,2,User-friendly website/app interface,Product quality and accuracy,12/06/2023,04:58:26,Adult (26-40),Night
2023-06-12 15:10:22-05:30,34,Female,Once a week,Clothing and Fashion,No,Few times a week,,Multiple pages,2,No,Often,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,4,Sometimes,4,4,User-friendly website/app interface,Shipping speed and reliability,12/06/2023,15:10:22,Adult (26-40),Afternoon
2023-06-12 20:11:06-05:30,45,Prefer not to say,Once a month,Clothing and Fashion,Sometimes,Few times a week,,First page,2,Maybe,Sometimes,others,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,12/06/2023,20:11:06,Middle-Aged Adult (41-60),Evening
2023-06-12 20:11:58-05:30,45,Female,Once a week,Beauty and Personal Care,Yes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,2,4,Product recommendations,Product quality and accuracy,12/06/2023,20:11:58,Middle-Aged Adult (41-60),Evening
2023-06-12 20:13:30-05:30,45,Prefer not to say,Less than once a month,Home and Kitchen,Sometimes,Few times a month,,Multiple pages,3,Maybe,Never,Found a better price elsewhere,Rarely,No,Moderately,Sometimes,4,Yes,4,4,Competitive prices,Shipping speed and reliability,12/06/2023,20:13:30,Middle-Aged Adult (41-60),Evening
2023-06-12 20:14:47-05:30,45,Female,Few times a month,Groceries and Gourmet Food,Sometimes,Multiple times a day,,Multiple pages,3,Maybe,Often,Changed my mind or no longer need the item,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Product quality and accuracy,12/06/2023,20:14:47,Middle-Aged Adult (41-60),Evening
2023-06-12 20:18:55-05:30,45,Female,Few times a month,Beauty and Personal Care,Yes,Few times a month,,Multiple pages,3,Maybe,Rarely,Found a better price elsewhere,Often,Yes,Occasionally,Yes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,12/06/2023,20:18:55,Middle-Aged Adult (41-60),Evening
2023-06-12 20:19:47-05:30,45,Prefer not to say,Once a week,Clothing and Fashion,Sometimes,Multiple times a day,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,4,Product recommendations,Product quality and accuracy,12/06/2023,20:19:47,Middle-Aged Adult (41-60),Evening
2023-06-12 20:21:24-05:30,25,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a month,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,12/06/2023,20:21:24,Young Adult (18-25),Evening
2023-06-12 20:24:13-05:30,45,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a month,,First page,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,Yes,Occasionally,Sometimes,3,Sometimes,3,3,User-friendly website/app interface,Product quality and accuracy,12/06/2023,20:24:13,Middle-Aged Adult (41-60),Evening
2023-06-12 20:57:59-05:30,60,Male,Once a week,Beauty and Personal Care,Sometimes,Few times a month,,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,12/06/2023,20:57:59,Middle-Aged Adult (41-60),Evening
2023-06-12 20:59:20-05:30,26,Male,Few times a month,Groceries and Gourmet Food,Sometimes,Few times a week,,Multiple pages,4,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Wide product selection,Customer service responsiveness,12/06/2023,20:59:20,Adult (26-40),Evening
2023-06-12 21:03:53-05:30,25,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,4,Yes,Sometimes,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,12/06/2023,21:03:53,Young Adult (18-25),Night
2023-06-12 21:05:24-05:30,45,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,2,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Moderately,Yes,4,Sometimes,3,4,Competitive prices,Customer service responsiveness,12/06/2023,21:05:24,Middle-Aged Adult (41-60),Night
2023-06-12 21:07:14-05:30,12,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Always,Yes,Moderately,Yes,3,Sometimes,4,4,Wide product selection,Customer service responsiveness,12/06/2023,21:07:14,Minor (<18),Night
2023-06-12 21:08:48-05:30,56,Prefer not to say,Few times a month,Beauty and Personal Care,Sometimes,Multiple times a day,,Multiple pages,4,No,Sometimes,Found a better price elsewhere,Often,Yes,Occasionally,Yes,3,Sometimes,3,4,Product recommendations,Customer service responsiveness,12/06/2023,21:08:48,Middle-Aged Adult (41-60),Night
2023-06-12 21:10:25-05:30,45,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Yes,3,2,Competitive prices,Customer service responsiveness,12/06/2023,21:10:25,Middle-Aged Adult (41-60),Night
2023-06-12 21:12:05-05:30,41,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,4,Sometimes,3,3,Product recommendations,Product quality and accuracy,12/06/2023,21:12:05,Middle-Aged Adult (41-60),Night
2023-06-12 21:14:16-05:30,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,12/06/2023,21:14:16,Young Adult (18-25),Night
2023-06-12 21:15:27-05:30,23,Female,Multiple times a week,Beauty and Personal Care,Yes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,3,3,Competitive prices,Customer service responsiveness,12/06/2023,21:15:27,Young Adult (18-25),Night
2023-06-12 21:17:01-05:30,45,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,12/06/2023,21:17:01,Middle-Aged Adult (41-60),Night
2023-06-12 21:18:11-05:30,25,Female,Few times a month,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,4,Sometimes,4,4,Product recommendations,Reducing packaging waste,12/06/2023,21:18:11,Young Adult (18-25),Night
2023-06-12 21:19:27-05:30,25,Male,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,2,Yes,Sometimes,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,3,Sometimes,3,2,Product recommendations,Product quality and accuracy,12/06/2023,21:19:27,Young Adult (18-25),Night
2023-06-12 21:21:31-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,4,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,12/06/2023,21:21:31,Young Adult (18-25),Night
2023-06-12 21:22:33-05:30,23,Female,Few times a month,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,3,3,User-friendly website/app interface,Customer service responsiveness,12/06/2023,21:22:33,Young Adult (18-25),Night
2023-06-12 21:23:28-05:30,23,Female,Once a month,Clothing and Fashion,Sometimes,Few times a month,,Multiple pages,3,Maybe,Rarely,Changed my mind or no longer need the item,Sometimes,No,Occasionally,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,12/06/2023,21:23:28,Young Adult (18-25),Night
2023-06-12 21:24:44-05:30,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,12/06/2023,21:24:44,Young Adult (18-25),Night
2023-06-12 21:25:53-05:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care;Home and Kitchen,Sometimes,Few times a month,,Multiple pages,3,Maybe,Sometimes,Changed my mind or no longer need the item,Always,Yes,Moderately,Sometimes,3,Sometimes,3,3,Competitive prices,Customer service responsiveness,12/06/2023,21:25:53,Young Adult (18-25),Night
2023-06-12 21:26:57-05:30,23,Female,Multiple times a week,Beauty and Personal Care,Sometimes,Few times a month,,Multiple pages,2,Maybe,Often,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,3,Sometimes,3,5,Competitive prices,Customer service responsiveness,12/06/2023,21:26:57,Young Adult (18-25),Night
2023-06-12 21:27:52-05:30,23,Female,Once a week,Groceries and Gourmet Food,Sometimes,Few times a week,,Multiple pages,3,Maybe,Rarely,High shipping costs,Always,Yes,Moderately,Sometimes,4,Sometimes,3,4,Product recommendations,Customer service responsiveness,12/06/2023,21:27:52,Young Adult (18-25),Night
2023-06-12 21:29:10-05:30,23,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Moderately,Sometimes,4,Sometimes,3,4,Product recommendations,Product quality and accuracy,12/06/2023,21:29:10,Young Adult (18-25),Night
2023-06-12 21:29:59-05:30,23,Female,Few times a month,Beauty and Personal Care,Yes,Few times a week,,First page,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,3,Sometimes,3,4,Competitive prices,Customer service responsiveness,12/06/2023,21:29:59,Young Adult (18-25),Night
2023-06-12 21:30:56-05:30,25,Female,Once a week,Beauty and Personal Care,Sometimes,Multiple times a day,,Multiple pages,4,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Customer service responsiveness,12/06/2023,21:30:56,Young Adult (18-25),Night
2023-06-12 21:32:02-05:30,23,Female,Once a week,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,4,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Moderately,Sometimes,3,Sometimes,3,4,Competitive prices,Customer service responsiveness,12/06/2023,21:32:02,Young Adult (18-25),Night
2023-06-12 21:32:53-05:30,23,Female,Once a week,Clothing and Fashion,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,Found a better price elsewhere,Sometimes,Yes,Heavily,Sometimes,3,Sometimes,3,3,Product recommendations,Reducing packaging waste,12/06/2023,21:32:53,Young Adult (18-25),Night
2023-06-12 21:33:59-05:30,23,Female,Once a month,Beauty and Personal Care,Sometimes,Few times a week,,Multiple pages,3,Maybe,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,Sometimes,3,Sometimes,2,3,Wide product selection,Product quality and accuracy,12/06/2023,21:33:59,Young Adult (18-25),Night
